id,number,title,user,user_id,state,created_at,closed_at,merged_at,repo_url,html_url,body,agent,language,stars,forks,url,full_name,pr_type
2608245390,1625,fix(deps): relax tenacity requirement to support google-genai 1.21.1,jxnl,4852235,closed,2025-06-20T19:06:01Z,2025-06-20T19:15:47Z,2025-06-20T19:15:47Z,https://api.github.com/repos/567-labs/instructor,https://github.com/567-labs/instructor/pull/1625,"## Summary
- Relaxed tenacity requirement from `>=9.0.0` to `>=8.2.3` to resolve dependency conflict
- Bumped version to 1.9.0
- Enables compatibility with latest google-genai (1.21.1)

## Problem
The latest versions of instructor (1.8.3) and google-genai (1.21.1) have conflicting tenacity requirements:
- google-genai 1.21.1 requires: `tenacity>=8.2.3,<9.0.0`
- instructor 1.8.3 requires: `tenacity>=9.0.0,<10.0.0`

These ranges are mutually exclusive, preventing users from installing both packages together.

## Solution
By relaxing instructor's tenacity requirement to `>=8.2.3,<10.0.0`, we allow both packages to coexist while maintaining compatibility with the functionality instructor needs from tenacity.

## Test plan
- [x] Verified installation works with `uv pip install ""instructor[google-genai]"" google-genai==1.21.1`
- [x] Ran linter and type checks
- [ ] Existing tests should pass with the relaxed dependency

Fixes #1641

🤖 Generated with [Claude Code](https://claude.ai/code)
<!-- ELLIPSIS_HIDDEN -->


----

> [!IMPORTANT]
> Relaxed `tenacity` dependency to resolve conflict with `google-genai` and updated version to 1.9.0.
> 
>   - **Dependencies**:
>     - Relaxed `tenacity` requirement in `pyproject.toml` and `uv.lock` from `>=9.0.0` to `>=8.2.3` to resolve conflict with `google-genai` 1.21.1.
>     - Added `cairosvg` and `pillow` to `docs` dependencies in `pyproject.toml` and `uv.lock`.
>     - Added `examples` dependencies: `cohere`, `datasets`, `pyright`, `ruff`, `trafilatura` in `pyproject.toml` and `uv.lock`.
>   - **Versioning**:
>     - Bumped version from 1.8.3 to 1.9.0 in `pyproject.toml` and `uv.lock`.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=567-labs%2Finstructor&utm_source=github&utm_medium=referral)<sup> for 85d84ad6b5ab697d2eaa09c4912a93cc0189cad3. You can [customize](https://app.ellipsis.dev/567-labs/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>


<!-- ELLIPSIS_HIDDEN -->",Human,Python,12021.0,912.0,https://github.com/567-labs/instructor,567-labs/instructor,human
2609611207,1213,perf(engine): Disable worker eager execution to try distribute load,daryllimyt,5508348,closed,2025-06-22T09:46:03Z,2025-06-22T09:47:52Z,2025-06-22T09:47:52Z,https://api.github.com/repos/TracecatHQ/tracecat,https://github.com/TracecatHQ/tracecat/pull/1213,"
    
<!-- This is an auto-generated description by cubic. -->

## Summary by cubic
Disabled eager activity execution for Temporal workers to help distribute load more evenly.

- **Config**
  - Added TEMPORAL__DISABLE_EAGER_ACTIVITY_EXECUTION environment variable to control this behavior.

<!-- End of auto-generated description by cubic. -->

",Human,Python,3405.0,322.0,https://github.com/TracecatHQ/tracecat,TracecatHQ/tracecat,human
2620620539,794,ESC-615 - Enhance FormSubmissionFormatter to Support Link Creation for File Values,chiragchhatrala,60499540,closed,2025-06-26T09:20:44Z,2025-06-26T09:40:57Z,2025-06-26T09:40:57Z,https://api.github.com/repos/JhumanJ/OpnForm,https://github.com/JhumanJ/OpnForm/pull/794,"- Updated the `FormSubmissionFormatter` class to conditionally create HTML links for file values based on the `createLinks` property. This change improves the output format for file submissions, allowing for better user interaction with file links in email data.
- Refactored the logic to separate file URL generation and link creation, enhancing code clarity and maintainability.

These modifications aim to improve the handling of file submissions by providing a more user-friendly output format.

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

* **New Features**
  * File and signature fields now display as clickable links when appropriate, improving accessibility and user experience when viewing submitted forms.

* **Bug Fixes**
  * Improved formatting of file URLs in form submissions to ensure correct display as links or plain text, based on settings.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",Human,PHP,3052.0,438.0,https://github.com/OpnForm/OpnForm,JhumanJ/OpnForm,human
2509303500,753,Integration pages from Notion,chiragchhatrala,60499540,closed,2025-05-09T10:48:07Z,2025-05-19T13:08:16Z,2025-05-19T13:08:16Z,https://api.github.com/repos/JhumanJ/OpnForm,https://github.com/JhumanJ/OpnForm/pull/753,"

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
  - Introduced an Integrations section with a dedicated index page and dynamic detail pages for each integration, including setup guides and help resources.
  - Added a new ""Integrations"" link to the footer on applicable pages.
  - Added support for custom Notion blocks, such as FAQ and call-to-action sections.

- **Enhancements**
  - Improved Notion page rendering with expanded configuration options and more flexible content handling.
  - Enhanced styling for Notion-rendered content, including images and links.
  - Reordered footer navigation links for better user flow.

- **Refactor**
  - Replaced the previous Notion pages store with a new, more robust Notion CMS store for managing and loading content.
  - Updated privacy policy and terms pages to use the new Notion CMS store.

- **Chores**
  - Removed the deprecated Notion pages store to streamline content management.
  - Cleaned up environment configuration by removing unused Pusher and MUX variables.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",Human,PHP,3052.0,438.0,https://github.com/OpnForm/OpnForm,JhumanJ/OpnForm,human
2500796031,3641,Update link validation to skip GitHub links and improve progress tracking,htahir1,4792082,closed,2025-05-06T08:09:03Z,2025-05-06T08:48:10Z,2025-05-06T08:48:10Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3641,"This PR should fix link checker

## Describe changes
I implemented/fixed _ to achieve _.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2607442037,3757,Adjusted settings to include submodules,AlexejPenner,38859294,closed,2025-06-20T13:04:33Z,2025-06-24T22:46:29Z,2025-06-24T22:46:29Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3757,"## Describe changes
I adjusted the mkdocs config and the helper script.


## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2531790199,3687,Convert string to raw to avoid warnings in python 3.12+,jlopezpena,3518950,closed,2025-05-20T14:45:39Z,2025-05-22T08:03:39Z,2025-05-22T08:03:39Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3687,"String with ""invalid escape sequence"" (due to the presence of the ""\\\%"" bit, which is not meant for escaping anyway) raises a warning in python 3.12+, tagging as raw string to supress the warning.
",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2498593834,3636,Pin setuptools and remove it from scripts,stefannica,3963946,closed,2025-05-05T12:15:43Z,2025-05-05T17:02:30Z,2025-05-05T17:02:30Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3636,"## Describe changes
Given that setuptools is a direct zenml dependency, we don't need to install it or upgrade it explicitly. This PR removes it from utility scripts and Dockerfiles and pins it to at least 0.70.0 to fix the vulnerabilities reported by artifacthub.io:

![image](https://github.com/user-attachments/assets/7a295719-c4cf-4c1e-9609-5b3b01767a7c)

Side-changes:

* align the production zenml-server Dockerfile to the development one by making sure the venv files are owned by the zenml user instead of root. This also allows pip packages to be installed at runtime, if necessary.
* remove unneeded trivy exceptions


## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [x] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2450440359,3525,Track stack creation and pipeline run with remote artifact store for onboarding state,schustmi,5989767,closed,2025-04-10T08:23:28Z,2025-04-10T14:12:59Z,2025-04-10T14:12:59Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3525,"## Describe changes
This PR adds tracking of stack creation and pipeline runs with remote artifact stores in the onboarding state.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2295215962,3314,Rework timestamp utilization for timezone consistency,stefannica,3963946,closed,2025-01-23T19:11:42Z,2025-01-24T16:47:26Z,2025-01-24T16:47:26Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3314,"## Describe changes
Following the previous PR (https://github.com/zenml-io/zenml/pull/3265) that replaced deprecated `datetime.utcnow()` with `datetime.now(timezone.utc)`, some follow-up is required to ensure we use timezone-aware timestamps appropriately:

1. no timezone aware timestamps must be stored in the database. The convention is that the database stores only timezone-naive UTC timestamps 
2. comparisons and subtraction operations between timezone-aware and timezone-naive operands result in errors, so they must be avoided

This PR introduces a few time utils to make it easier to deal with timezones. It also goes through all occurrences of `datetime.now(timezone.utc)` and re-evaluates whether a timezone-aware timestamp is indeed needed and reverts some of the decisions in the previous PR if that's not the case.

## Pre-requisites
Please ensure you have done the following:
- [x] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [x] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [x] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2340233222,3363,Fix registration of components with custom flavors,schustmi,5989767,closed,2025-02-17T17:03:58Z,2025-02-18T08:13:18Z,2025-02-18T08:13:18Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3363,"## Describe changes
I implemented/fixed _ to achieve _.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2537431731,3694,Fix setuptools vulnerabilities and deprecate pip as DockerSettings default,stefannica,3963946,closed,2025-05-22T14:43:19Z,2025-05-22T17:14:36Z,2025-05-22T17:14:35Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3694,"## Describe changes
This PR fixes those pesky setuptools vulnerabilities in our Docker images once and for all by upgrading `setuptools` in the base image.

In addition to that, it also warns about switching to UV as the default package builder used in DockerSettings in a future release.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2519322384,3670,Use correct artifact store for nested materializers,schustmi,5989767,closed,2025-05-14T13:23:57Z,2025-05-22T08:53:01Z,2025-05-22T08:53:01Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3670,"## Describe changes
When trying to load an artifact which is stored in an artifact store that is not the same as the active one, the `BuiltInContainerMaterializer` did not pass on the artifact store to its sub-materializers. This caused them to fallback to the active stack, which then lead to an error that the file the sub-materializer is trying to load is out of bounds of the artifact store.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2370988347,3389,Deepchecks fix for the CI,bcdurak,36421093,closed,2025-03-04T14:15:07Z,2025-03-04T14:17:06Z,2025-03-04T14:17:06Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3389,"## Describe changes
I implemented/fixed _ to achieve _.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2492085715,3630,Adding 0.81.0 to the legacy docs,bcdurak,36421093,closed,2025-04-30T17:11:49Z,2025-04-30T17:17:47Z,2025-04-30T17:17:47Z,https://api.github.com/repos/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3630,"## Describe changes
I implemented/fixed _ to achieve _.

## Pre-requisites
Please ensure you have done the following:
- [ ] I have read the **CONTRIBUTING.md** document.
- [ ] I have added tests to cover my changes.
- [ ] I have based my new branch on `develop` and the open PR is targeting `develop`. If your branch wasn't based on develop read [Contribution guide on rebasing branch to develop](https://github.com/zenml-io/zenml/blob/main/CONTRIBUTING.md#-pull-requests-rebase-your-branch-on-develop).
- [ ] **IMPORTANT**: I made sure that my changes are reflected properly in the following resources:
  - [ ] [ZenML Docs](https://docs.zenml.io)
  - [ ] Dashboard: Needs to be communicated to the frontend team.
  - [ ] Templates: Might need adjustments (that are not reflected in the template tests) in case of non-breaking changes and deprecations.
  - [ ] [Projects](https://github.com/zenml-io/zenml-projects): Depending on the version dependencies, different projects might get affected.

## Types of changes
<!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: -->
- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds functionality)
- [ ] Breaking change (fix or feature that would cause existing functionality to change)
- [ ] Other (add details above)

",Human,Python,5108.0,563.0,https://github.com/zenml-io/zenml,zenml-io/zenml,human
2604844532,8232,"Revert ""fix(config): change GEO path reference""",florianscheidl,36441589,closed,2025-06-19T13:29:45Z,2025-06-19T13:47:19Z,2025-06-19T13:47:19Z,https://api.github.com/repos/electricitymaps/electricitymaps-contrib,https://github.com/electricitymaps/electricitymaps-contrib/pull/8232,"Reverts electricitymaps/electricitymaps-contrib#8231

Since the change did not solve the problem",Human,Python,3919.0,1029.0,https://github.com/electricitymaps/electricitymaps-contrib,electricitymaps/electricitymaps-contrib,human
2340176426,927,Document Label Studio export type for read_file,Abhishek-Dimri,125353882,closed,2025-02-17T16:35:44Z,2025-03-13T22:08:09Z,2025-03-13T22:08:09Z,https://api.github.com/repos/weecology/DeepForest,https://github.com/weecology/DeepForest/pull/927,"This PR updates the documentation to include explicit instructions for exporting annotations from Label Studio in Pascal VOC XML format, ensuring compatibility with DeepForest's read_pascal_voc function. This addresses issue #861.

Changes:
1- Added a new subsection titled Exporting Annotations for DeepForest under the Label Studio section.
2- Provided step-by-step instructions for exporting annotations in Pascal VOC XML format.
3- Included a link to the relevant section on reading Pascal VOC annotations in DeepForest.

```rst
Exporting Annotations for DeepForest
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
To ensure compatibility with DeepForest, export your annotations from Label Studio in Pascal VOC XML format. This format is widely used for object detection tasks and can be directly read by DeepForest's ``read_pascal_voc`` function.

Steps to Export in Pascal VOC Format:
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
1. Navigate to your project in Label Studio.
2. Click on the Export button.
3. Select Pascal VOC XML as the export format.
4. Save the exported XML file.

For more details on reading Pascal VOC annotations in DeepForest, see: `Reading XML Annotations in Pascal VOC Format <https://deepforest.readthedocs.io/en/v1.4.1/user_guide/13_annotation.html#reading-xml-annotations-in-pascal-voc-format>`_
```

Before and After Sections

Before 
![image](https://github.com/user-attachments/assets/befd3304-5118-454c-82ff-d57b7e14f557)

After
![image](https://github.com/user-attachments/assets/815e231c-c319-44ed-863e-5ba4b8e2b20b)


Related Issue:
Fixes #861 
",Human,Python,681.0,225.0,https://github.com/weecology/DeepForest,weecology/DeepForest,human
2497387255,315,Remove is_async attribute,jlowin,153965,closed,2025-05-04T16:18:49Z,2025-05-04T16:23:33Z,2025-05-04T16:23:33Z,https://api.github.com/repos/jlowin/fastmcp,https://github.com/jlowin/fastmcp/pull/315,"Following #314, there's no need to track is_async anymore.",Human,Python,21362.0,1595.0,https://github.com/jlowin/fastmcp,jlowin/fastmcp,human
2576026392,748,Add support for tag-based component filtering,jlowin,153965,closed,2025-06-07T22:40:09Z,2025-06-11T00:47:43Z,2025-06-11T00:47:43Z,https://api.github.com/repos/jlowin/fastmcp,https://github.com/jlowin/fastmcp/pull/748,"## Add Tag-Based Component Filtering

This PR introduces tag-based filtering for FastMCP components (tools, resources, resource templates, and prompts), allowing servers to selectively expose functionality based on configurable include/exclude tag sets.

### Key Features
- **Include Tags**: Only components with matching tags are exposed
- **Exclude Tags**: Components with matching tags are filtered out  
- **Precedence**: Exclude tags take priority over include tags
- **Universal Support**: Works across all component types (tools, resources, templates, prompts)

### Usage
```python
# Only expose components tagged with ""public"" or ""api""
mcp = FastMCP(include_tags={""public"", ""api""})

# Hide components tagged as ""internal"" or ""deprecated"" 
mcp = FastMCP(exclude_tags={""internal"", ""deprecated""})

@mcp.tool(tags={""public"", ""utility""})
def my_tool(): ...
```

### Implementation
- Added `include_tags` and `exclude_tags` parameters to `FastMCP` constructor and `Settings`
- Implemented `_should_enable_component()` method with comprehensive filtering logic
- Updated all MCP protocol handlers to respect tag filters
- Added `tags` parameter to component decorators (`@tool`, `@resource`, `@prompt`)

Comprehensive test coverage included for all scenarios and edge cases.",Human,Python,21362.0,1595.0,https://github.com/jlowin/fastmcp,jlowin/fastmcp,human
2579634046,769,Fix: updated variable name under Gemini remote client,yrangana,62378744,closed,2025-06-09T22:43:15Z,2025-06-10T00:31:09Z,2025-06-10T00:31:09Z,https://api.github.com/repos/jlowin/fastmcp,https://github.com/jlowin/fastmcp/pull/769,"Fix: updated variable name under Gemini remote client to match previous example, in order to work, the rest of the code is the same as above.",Human,Python,21362.0,1595.0,https://github.com/jlowin/fastmcp,jlowin/fastmcp,human
2530007715,58,Fix loading custom tools,palkan,1516722,closed,2025-05-20T00:11:37Z,2025-05-21T04:37:53Z,2025-05-21T04:37:53Z,https://api.github.com/repos/Shopify/roast,https://github.com/Shopify/roast/pull/58,"We try to initialize the tools specified in the workflow in the `#include_tools` method but currently it's called after `#load_roast_initializers`—so, we observe `NameError`-s (no constant defined). Changing the load order fixes the issues.",Human,Ruby,998.0,53.0,https://github.com/Shopify/roast,Shopify/roast,human
2597293511,266,Add configurable agent step options: continue and include_context_summary,obie,3908,closed,2025-06-17T01:35:09Z,2025-06-17T02:52:42Z,2025-06-17T02:52:42Z,https://api.github.com/repos/Shopify/roast,https://github.com/Shopify/roast/pull/266,"## Summary

This PR adds two new configuration options for agent steps (`^` prefixed steps) that enhance how CodingAgent (Claude Code) operates within Roast workflows.

### New Options:
1. **`continue: true`** - Maintains the Claude Code session across multiple agent steps, allowing for iterative development
2. **`include_context_summary: true`** - Provides an AI-generated summary of relevant workflow context to the agent

## Key Features

### Intelligent Context Summaries
- Created a new `ContextSummarizer` class that uses LLM to analyze workflow context
- Summaries are tailored to the agent's specific upcoming task
- Only relevant information is included, reducing token usage
- Returns ""No relevant information found in the workflow context."" when there's nothing relevant

### Session Continuation
- Adds `--continue` flag to Claude Code command when `continue: true` is set
- Enables iterative development workflows where agents build on previous work

## Implementation Details

- **Clean Architecture**: Separate `ContextSummarizer` class follows SOLID principles
- **Backward Compatible**: Both options default to `false`, so existing workflows continue unchanged
- **Well Tested**: Comprehensive test coverage for all new functionality
- **Documented**: Updated AGENT_STEPS.md and created example workflows

## Example Usage

```yaml
steps:
  - ^analyze_code
  - ^implement_fix
  - ^add_tests

implement_fix:
  continue: true  # Continue from where analyze_code left off

add_tests:
  include_context_summary: true  # Get AI-generated context about what was analyzed and fixed
  continue: true  # Also continue the session
```

## Testing

All tests pass. The implementation includes:
- Unit tests for ContextSummarizer
- Unit tests for CodingAgent option handling
- Integration tests showing the features in action
- Example workflows demonstrating usage

## Changelog

Updated CHANGELOG.md with the new features in the Unreleased section.",Human,Ruby,998.0,53.0,https://github.com/Shopify/roast,Shopify/roast,human
